product_id,product_name,brand,category,price,rating,review_count,color,size,material
129639,Louis Vuitton pink bag,Louis Vuitton,Women-Bag,14.04,4.2,4878,Pink,M,Cotton
129640,Louis Vuitton gray shoes,Louis Vuitton,Men-Shoes,275.08,4.1,3420,Gray,S,Cotton
129641,Gap purple t,Gap,Kids-T-Shirt,133.48,4.7,1568,Purple,XS,Wool
129642,Gucci gray dress,Gucci,Women-Dress,308.26,4.5,218,Gray,XXL,Wool
129643,Forever 21 gray bag,Forever 21,Women-Bag,46.39,4.8,1883,Gray,XL,Silk
129644,Zara brown dress,Zara,Women-Dress,241.21,3.5,4987,Brown,XXL,Linen
129645,Gucci red suit,Gucci,Men-Suit,325.77,4.4,2480,Red,XXL,Wool
129646,Zara purple shoes,Zara,Women-Shoes,245.83,4.8,3923,Purple,L,Silk
129647,Chanel white jewelry,Chanel,Women-Jewelry,164.25,3.9,1638,White,XL,Linen
129648,Bershka white watch,Bershka,Men-Watch,296.29,3.5,64,White,L,Leather
129649,Forever 21 brown t,Forever 21,Kids-T-Shirt,497.96,4.9,65,Brown,L,Wool
129650,Bershka red shoes,Bershka,Women-Shoes,122.68,4.5,3907,Red,XS,Polyester
129651,Gucci purple t,Gucci,Kids-T-Shirt,142.03,3.6,4531,Purple,XL,Linen
129652,Prada brown jeans,Prada,Men-Jeans,327.12,4.9,4856,Brown,S,Silk
129653,Tommy Hilfiger black suit,Tommy Hilfiger,Men-Suit,442.73,3.9,1348,Black,XL,Denim
129654,Prada white skirt,Prada,Women-Skirt,168.08,4.3,4497,White,L,Linen
129655,Uniqlo pink jacket,Uniqlo,Women-Jacket,292.19,3.8,2182,Pink,S,Wool
129656,Zara pink jewelry,Zara,Women-Jewelry,427.76,4.4,3082,Pink,S,Silk
129657,Boohoo black jacket,Boohoo,Women-Jacket,452.46,4.0,2401,Black,M,Leather
129658,Calvin Klein yellow jacket,Calvin Klein,Women-Jacket,438.37,3.9,1102,Yellow,M,Spandex
129659,Tommy Hilfiger pink jacket,Tommy Hilfiger,Women-Jacket,249.64,3.1,98,Pink,XXL,Silk
129660,Louis Vuitton purple shoes,Louis Vuitton,Men-Shoes,145.94,3.5,4680,Purple,M,Silk
129661,Gucci white shoes,Gucci,Women-Shoes,199.4,3.8,90,White,L,Silk
129662,Boohoo black skirt,Boohoo,Women-Skirt,228.49,3.2,2763,Black,XXL,Silk
129663,Chanel white t,Chanel,Kids-T-Shirt,223.42,4.6,4493,White,XXL,Linen
129664,Ralph Lauren pink shirt,Ralph Lauren,Men-Shirt,64.57,4.2,2450,Pink,XXL,Linen
129665,ASOS purple top,ASOS,Women-Top,304.91,3.9,1152,Purple,XXL,Linen
129666,ASOS red suit,ASOS,Men-Suit,279.72,4.6,4853,Red,M,Leather
129667,Gucci gray jeans,Gucci,Men-Jeans,489.28,4.2,371,Gray,S,Wool
129668,Boohoo green jacket,Boohoo,Women-Jacket,427.64,4.3,4711,Green,XXL,Spandex
129669,Levi's yellow shorts,Levi's,Men-Shorts,90.29,3.7,1338,Yellow,XS,Leather
129670,H&M pink shorts,H&M,Men-Shorts,368.4,4.6,3093,Pink,XL,Denim
129671,Bershka pink jacket,Bershka,Women-Jacket,255.11,3.5,4988,Pink,XXL,Linen
129672,Zara brown shoes,Zara,Men-Shoes,101.56,3.1,3371,Brown,M,Wool
129673,Uniqlo red shirt,Uniqlo,Men-Shirt,60.58,3.6,3530,Red,XL,Denim
129674,Boohoo brown shoes,Boohoo,Women-Shoes,178.78,4.1,2126,Brown,XXL,Leather
129675,Boohoo blue jacket,Boohoo,Women-Jacket,350.94,3.2,2728,Blue,L,Linen
129676,Prada blue jeans,Prada,Men-Jeans,212.72,4.9,1934,Blue,XXL,Silk
129677,Prada green jeans,Prada,Men-Jeans,461.31,4.9,4295,Green,XXL,Silk
129678,Levi's purple top,Levi's,Women-Top,204.91,3.3,4311,Purple,S,Silk
129679,Zara blue watch,Zara,Men-Watch,436.4,4.5,3489,Blue,L,Polyester
129680,Levi's brown watch,Levi's,Men-Watch,74.56,3.3,1475,Brown,XXL,Leather
129681,H&M black t,H&M,Kids-T-Shirt,220.35,4.9,3830,Black,XXL,Spandex
129682,Forever 21 gray shirt,Forever 21,Men-Shirt,491.21,4.2,1177,Gray,XS,Leather
129683,Louis Vuitton pink skirt,Louis Vuitton,Women-Skirt,292.8,3.3,3756,Pink,XXL,Leather
129684,Mango black top,Mango,Women-Top,469.41,3.6,2649,Black,L,Leather
129685,Gap green jewelry,Gap,Women-Jewelry,27.08,4.7,2790,Green,M,Linen
129686,Chanel brown watch,Chanel,Men-Watch,129.62,4.4,1802,Brown,S,Leather
129687,Uniqlo gray t,Uniqlo,Kids-T-Shirt,172.69,4.8,4595,Gray,XS,Wool
129688,Zara red top,Zara,Women-Top,483.36,3.8,1246,Red,M,Denim
129689,Louis Vuitton red jeans,Louis Vuitton,Men-Jeans,292.98,3.6,4454,Red,XL,Wool
129690,Zara green dress,Zara,Women-Dress,80.35,3.4,2485,Green,XL,Leather
129691,Ralph Lauren green jeans,Ralph Lauren,Men-Jeans,22.75,3.2,2225,Green,M,Silk
129692,Gucci gray t,Gucci,Men-T-Shirt,169.21,3.5,1114,Gray,M,Denim
129693,Forever 21 blue bag,Forever 21,Women-Bag,388.1,4.6,4259,Blue,XL,Polyester
129694,Calvin Klein red shoes,Calvin Klein,Men-Shoes,392.85,4.6,3258,Red,XS,Linen
129695,Uniqlo green jacket,Uniqlo,Women-Jacket,281.91,3.0,3971,Green,XXL,Silk
129696,H&M white t,H&M,Men-T-Shirt,456.62,3.7,3732,White,S,Silk
129697,Calvin Klein purple skirt,Calvin Klein,Women-Skirt,69.88,4.3,4782,Purple,XL,Cotton
129698,Uniqlo red shorts,Uniqlo,Men-Shorts,381.17,3.7,2177,Red,XL,Linen
129699,Tommy Hilfiger pink shoes,Tommy Hilfiger,Men-Shoes,398.67,3.1,2252,Pink,S,Wool
129700,Puma red shorts,Puma,Men-Shorts,231.09,3.9,3711,Red,XXL,Spandex
129701,Puma yellow dress,Puma,Women-Dress,375.53,4.2,4524,Yellow,S,Spandex
129702,Gucci black jewelry,Gucci,Women-Jewelry,126.81,4.3,2116,Black,M,Wool
129703,Gucci brown shoes,Gucci,Men-Shoes,251.56,4.9,256,Brown,L,Leather
129704,Uniqlo green shoes,Uniqlo,Men-Shoes,112.1,3.7,455,Green,XXL,Denim
129705,H&M white jeans,H&M,Men-Jeans,257.24,4.6,4108,White,XXL,Cotton
129706,Adidas gray t,Adidas,Kids-T-Shirt,344.19,4.6,670,Gray,S,Linen
129707,ASOS red bag,ASOS,Women-Bag,11.27,4.5,4751,Red,S,Silk
129708,Adidas yellow watch,Adidas,Men-Watch,54.92,4.1,3604,Yellow,L,Denim
129709,Mango yellow t,Mango,Kids-T-Shirt,246.96,4.8,3354,Yellow,L,Cotton
129710,Ralph Lauren purple skirt,Ralph Lauren,Women-Skirt,58.17,3.1,762,Purple,L,Denim
129711,Bershka pink suit,Bershka,Men-Suit,181.72,3.4,4147,Pink,M,Leather
129712,Calvin Klein blue shirt,Calvin Klein,Men-Shirt,439.15,3.4,4397,Blue,XS,Cotton
129713,Louis Vuitton purple suit,Louis Vuitton,Men-Suit,323.36,3.0,3673,Purple,XL,Silk
129714,Chanel red skirt,Chanel,Women-Skirt,135.05,5.0,3363,Red,XL,Linen
129715,Louis Vuitton blue shirt,Louis Vuitton,Men-Shirt,25.5,3.1,4155,Blue,XS,Spandex
129716,Adidas black jeans,Adidas,Men-Jeans,161.29,3.3,1293,Black,XS,Silk
129717,Prada pink jewelry,Prada,Women-Jewelry,483.32,4.1,3223,Pink,L,Silk
129718,Gap purple dress,Gap,Women-Dress,180.73,3.3,4557,Purple,L,Cotton
129719,Louis Vuitton yellow shirt,Louis Vuitton,Men-Shirt,104.49,4.6,1738,Yellow,XXL,Wool
129720,ASOS yellow jewelry,ASOS,Women-Jewelry,224.74,3.8,1515,Yellow,L,Denim
129721,Prada yellow jacket,Prada,Women-Jacket,372.35,3.2,3111,Yellow,M,Polyester
129722,Chanel black jewelry,Chanel,Women-Jewelry,430.43,3.8,1110,Black,XS,Polyester
129723,Puma black shirt,Puma,Men-Shirt,48.88,3.5,3952,Black,XS,Spandex
129724,Gucci purple jeans,Gucci,Men-Jeans,173.2,4.5,3257,Purple,M,Silk
129725,Chanel green shoes,Chanel,Women-Shoes,431.43,3.8,4357,Green,XS,Cotton
129726,Louis Vuitton purple shorts,Louis Vuitton,Men-Shorts,188.17,4.8,2033,Purple,XXL,Wool
129727,ASOS blue jeans,ASOS,Men-Jeans,199.16,3.7,47,Blue,L,Denim
129728,Tommy Hilfiger black shorts,Tommy Hilfiger,Men-Shorts,428.41,3.8,3157,Black,L,Spandex
129729,Mango white shirt,Mango,Men-Shirt,235.27,4.4,497,White,XXL,Denim
129730,Gucci yellow jewelry,Gucci,Women-Jewelry,77.55,3.4,2076,Yellow,L,Wool
129731,Ralph Lauren green t,Ralph Lauren,Kids-T-Shirt,154.31,4.4,1341,Green,L,Denim
129732,Forever 21 red shorts,Forever 21,Men-Shorts,333.13,3.6,2412,Red,XXL,Linen
129733,Adidas white jewelry,Adidas,Women-Jewelry,175.95,3.1,163,White,L,Leather
129734,Calvin Klein yellow shorts,Calvin Klein,Men-Shorts,283.71,4.8,604,Yellow,S,Cotton
129735,Bershka gray jacket,Bershka,Women-Jacket,161.46,4.0,3472,Gray,L,Spandex
129736,ASOS yellow suit,ASOS,Men-Suit,443.95,4.4,3908,Yellow,S,Polyester
129737,Boohoo black shirt,Boohoo,Men-Shirt,394.29,3.2,1254,Black,XXL,Polyester
129738,Forever 21 blue t,Forever 21,Kids-T-Shirt,108.17,3.6,2874,Blue,M,Wool
129739,ASOS black bag,ASOS,Women-Bag,326.52,4.0,851,Black,M,Spandex
129740,ASOS red dress,ASOS,Women-Dress,53.03,3.9,954,Red,S,Leather
129741,Chanel green skirt,Chanel,Women-Skirt,188.02,4.8,2752,Green,XXL,Cotton
129742,Chanel gray suit,Chanel,Men-Suit,285.62,4.8,2955,Gray,XS,Wool
129743,Mango gray suit,Mango,Men-Suit,477.31,4.9,2784,Gray,L,Wool
129744,Zara pink bag,Zara,Women-Bag,383.88,3.0,4452,Pink,XL,Wool
129745,H&M gray shoes,H&M,Men-Shoes,185.11,3.2,2656,Gray,XXL,Silk
129746,Uniqlo blue watch,Uniqlo,Men-Watch,466.86,3.3,2493,Blue,XS,Polyester
129747,Zara white top,Zara,Women-Top,113.12,4.8,2960,White,XS,Wool
129748,Levi's yellow dress,Levi's,Women-Dress,418.11,3.2,4053,Yellow,XL,Polyester
129749,Puma gray t,Puma,Men-T-Shirt,260.61,3.6,2552,Gray,XL,Leather
129750,Gap black t,Gap,Men-T-Shirt,471.89,3.1,2838,Black,L,Silk
129751,Prada purple jeans,Prada,Men-Jeans,236.06,3.4,603,Purple,XXL,Spandex
129752,Boohoo purple suit,Boohoo,Men-Suit,16.75,4.6,1155,Purple,S,Cotton
129753,Gucci brown shoes,Gucci,Men-Shoes,172.33,3.9,3743,Brown,XXL,Wool
129754,Zara white shirt,Zara,Men-Shirt,141.9,3.4,1238,White,L,Leather
129755,Calvin Klein purple suit,Calvin Klein,Men-Suit,491.24,4.7,1106,Purple,L,Spandex
129756,Tommy Hilfiger green bag,Tommy Hilfiger,Women-Bag,176.02,3.5,2172,Green,L,Denim
129757,Forever 21 white watch,Forever 21,Men-Watch,223.7,4.1,356,White,XXL,Polyester
129758,Puma brown t,Puma,Kids-T-Shirt,476.2,5.0,1387,Brown,L,Spandex
129759,Levi's brown jacket,Levi's,Women-Jacket,437.94,3.3,4208,Brown,XS,Denim
129760,Puma blue t,Puma,Men-T-Shirt,83.96,4.8,1652,Blue,XS,Polyester
129761,Boohoo white jewelry,Boohoo,Women-Jewelry,420.89,3.9,4952,White,S,Spandex
129762,Adidas yellow top,Adidas,Women-Top,329.74,4.7,3623,Yellow,XL,Linen
129763,H&M brown shirt,H&M,Men-Shirt,51.41,4.4,2957,Brown,M,Denim
129764,Mango white suit,Mango,Men-Suit,18.27,4.9,3028,White,S,Denim
129765,Levi's brown shoes,Levi's,Men-Shoes,462.55,4.6,3143,Brown,XXL,Polyester
129766,Levi's blue jacket,Levi's,Women-Jacket,218.67,3.3,2693,Blue,XXL,Polyester
129767,Gucci black jacket,Gucci,Women-Jacket,398.52,4.2,3040,Black,L,Leather
129768,Zara gray top,Zara,Women-Top,41.9,4.8,1184,Gray,L,Cotton
129769,Prada white jewelry,Prada,Women-Jewelry,422.93,3.2,1489,White,XS,Silk
129770,Bershka black shoes,Bershka,Men-Shoes,288.16,3.6,4412,Black,S,Polyester
129771,Louis Vuitton red suit,Louis Vuitton,Men-Suit,107.92,3.6,3429,Red,XL,Leather
129772,Mango brown bag,Mango,Women-Bag,135.05,4.3,2863,Brown,XXL,Denim
129773,Calvin Klein yellow shoes,Calvin Klein,Men-Shoes,491.51,4.9,3758,Yellow,M,Spandex
129774,Prada blue dress,Prada,Women-Dress,254.99,4.0,3915,Blue,S,Silk
129775,Ralph Lauren yellow t,Ralph Lauren,Kids-T-Shirt,95.16,4.5,1527,Yellow,XL,Wool
129776,Levi's gray skirt,Levi's,Women-Skirt,335.64,4.1,1887,Gray,L,Silk
129777,ASOS green top,ASOS,Women-Top,48.59,4.3,1370,Green,XXL,Leather
129778,Ralph Lauren black skirt,Ralph Lauren,Women-Skirt,380.27,4.8,3748,Black,M,Spandex
129779,Chanel brown shorts,Chanel,Men-Shorts,439.84,4.3,50,Brown,M,Polyester
129780,Chanel white suit,Chanel,Men-Suit,102.62,3.8,1984,White,XL,Silk
129781,Forever 21 brown shoes,Forever 21,Women-Shoes,237.65,3.2,213,Brown,XXL,Silk
129782,Adidas green jacket,Adidas,Women-Jacket,447.29,3.0,3791,Green,XXL,Silk
129783,Boohoo blue top,Boohoo,Women-Top,404.26,4.3,4284,Blue,S,Polyester
129784,Levi's purple t,Levi's,Kids-T-Shirt,26.38,4.2,1062,Purple,S,Polyester
129785,Puma pink skirt,Puma,Women-Skirt,79.21,3.4,1021,Pink,S,Polyester
129786,Uniqlo black t,Uniqlo,Men-T-Shirt,492.09,3.3,159,Black,M,Linen
129787,Gucci green jeans,Gucci,Men-Jeans,136.37,3.8,4390,Green,XL,Wool
129788,ASOS green jewelry,ASOS,Women-Jewelry,268.01,3.9,3936,Green,XS,Leather
129789,Zara pink t,Zara,Men-T-Shirt,28.01,3.9,524,Pink,M,Polyester
129790,Chanel yellow skirt,Chanel,Women-Skirt,82.03,3.5,2326,Yellow,XXL,Spandex
129791,Louis Vuitton yellow skirt,Louis Vuitton,Women-Skirt,218.67,4.8,1281,Yellow,M,Spandex
129792,Tommy Hilfiger black suit,Tommy Hilfiger,Men-Suit,116.56,3.5,141,Black,S,Wool
129793,H&M red t,H&M,Men-T-Shirt,302.47,4.2,3185,Red,XS,Spandex
129794,Zara gray t,Zara,Men-T-Shirt,473.75,3.7,4648,Gray,XXL,Wool
129795,H&M purple shirt,H&M,Men-Shirt,361.15,3.8,4741,Purple,XS,Linen
129796,Zara white shirt,Zara,Men-Shirt,302.91,4.2,2685,White,L,Spandex
129797,Chanel pink t,Chanel,Men-T-Shirt,24.42,4.5,3722,Pink,XS,Cotton
129798,Bershka brown suit,Bershka,Men-Suit,420.12,4.9,4075,Brown,S,Silk
129799,Ralph Lauren purple jewelry,Ralph Lauren,Women-Jewelry,299.73,3.2,3264,Purple,L,Silk
129800,Bershka green suit,Bershka,Men-Suit,120.71,3.5,4459,Green,XS,Leather
129801,Tommy Hilfiger green skirt,Tommy Hilfiger,Women-Skirt,360.4,3.8,3728,Green,XL,Denim
129802,Tommy Hilfiger green watch,Tommy Hilfiger,Men-Watch,362.2,3.6,4337,Green,L,Denim
129803,Chanel brown suit,Chanel,Men-Suit,322.46,4.0,1234,Brown,L,Linen
129804,Ralph Lauren green bag,Ralph Lauren,Women-Bag,321.56,3.6,3574,Green,XXL,Leather
129805,Louis Vuitton red skirt,Louis Vuitton,Women-Skirt,252.13,4.8,2577,Red,XXL,Leather
129806,Boohoo yellow shoes,Boohoo,Women-Shoes,237.17,4.2,133,Yellow,S,Cotton
129807,ASOS red dress,ASOS,Women-Dress,23.71,4.6,2308,Red,XS,Cotton
129808,ASOS yellow shirt,ASOS,Men-Shirt,413.26,3.8,1095,Yellow,XS,Spandex
129809,Zara pink suit,Zara,Men-Suit,469.94,4.0,2394,Pink,M,Silk
129810,Mango yellow dress,Mango,Women-Dress,471.74,3.1,589,Yellow,S,Polyester
129811,Levi's white shirt,Levi's,Men-Shirt,308.51,3.5,3156,White,XS,Denim
129812,Prada red jeans,Prada,Men-Jeans,324.33,3.9,2943,Red,XL,Spandex
129813,Zara blue jewelry,Zara,Women-Jewelry,288.41,4.4,818,Blue,M,Linen
129814,Zara pink t,Zara,Kids-T-Shirt,198.59,4.0,1554,Pink,XXL,Linen
129815,Boohoo brown shoes,Boohoo,Women-Shoes,426.31,4.9,4459,Brown,XL,Polyester
129816,Uniqlo gray t,Uniqlo,Men-T-Shirt,10.12,3.2,1602,Gray,L,Denim
129817,ASOS red suit,ASOS,Men-Suit,143.72,4.2,330,Red,XXL,Spandex
129818,Zara purple shoes,Zara,Women-Shoes,463.34,3.6,147,Purple,XXL,Silk
129819,Nike red top,Nike,Women-Top,90.32,3.8,166,Red,S,Spandex
129820,Ralph Lauren blue bag,Ralph Lauren,Women-Bag,442.26,4.6,868,Blue,XXL,Cotton
129821,Louis Vuitton gray shirt,Louis Vuitton,Men-Shirt,393.69,4.3,1270,Gray,XL,Spandex
129822,Uniqlo blue t,Uniqlo,Men-T-Shirt,326.05,3.9,1352,Blue,S,Cotton
129823,Adidas green shirt,Adidas,Men-Shirt,319.27,4.3,4819,Green,L,Polyester
129824,Gap green shoes,Gap,Men-Shoes,218.42,4.7,1572,Green,L,Linen
129825,Bershka green jacket,Bershka,Women-Jacket,23.49,3.5,378,Green,M,Leather
129826,Bershka pink watch,Bershka,Men-Watch,317.46,4.0,4358,Pink,XL,Silk
129827,Calvin Klein green jewelry,Calvin Klein,Women-Jewelry,126.29,5.0,463,Green,L,Polyester
129828,Forever 21 black shorts,Forever 21,Men-Shorts,111.71,3.1,4234,Black,XXL,Wool
129829,Gap pink skirt,Gap,Women-Skirt,148.49,4.0,3320,Pink,XL,Silk
129830,Gap pink watch,Gap,Men-Watch,178.56,4.9,634,Pink,S,Denim
129831,Bershka purple watch,Bershka,Men-Watch,102.11,4.2,4541,Purple,M,Leather
129832,Louis Vuitton blue dress,Louis Vuitton,Women-Dress,490.35,4.0,3947,Blue,L,Spandex
129833,Levi's gray dress,Levi's,Women-Dress,321.78,3.9,1369,Gray,XL,Silk
129834,Tommy Hilfiger green shoes,Tommy Hilfiger,Men-Shoes,206.52,4.2,3593,Green,L,Denim
129835,Bershka black t,Bershka,Kids-T-Shirt,33.06,4.4,4135,Black,XL,Cotton
129836,Zara pink bag,Zara,Women-Bag,423.11,4.2,4371,Pink,M,Polyester
129837,ASOS red shorts,ASOS,Men-Shorts,188.0,3.2,10,Red,XL,Wool
129838,Nike white t,Nike,Men-T-Shirt,317.87,4.0,1468,White,M,Wool
129839,Forever 21 white bag,Forever 21,Women-Bag,385.9,4.9,1131,White,S,Leather
129840,Tommy Hilfiger yellow dress,Tommy Hilfiger,Women-Dress,319.81,3.9,4506,Yellow,S,Cotton
129841,Gap blue jacket,Gap,Women-Jacket,357.59,4.2,783,Blue,XXL,Spandex
129842,Tommy Hilfiger gray shorts,Tommy Hilfiger,Men-Shorts,232.96,3.9,669,Gray,S,Leather
129843,Uniqlo yellow watch,Uniqlo,Men-Watch,35.4,3.0,2748,Yellow,L,Cotton
129844,Nike pink skirt,Nike,Women-Skirt,438.09,3.3,2259,Pink,M,Denim
129845,Ralph Lauren blue jeans,Ralph Lauren,Men-Jeans,73.36,3.5,3014,Blue,XL,Wool
129846,H&M brown shorts,H&M,Men-Shorts,473.48,4.2,1364,Brown,XXL,Denim
129847,Puma white jeans,Puma,Men-Jeans,374.7,3.9,2094,White,XS,Denim
129848,Bershka yellow jewelry,Bershka,Women-Jewelry,335.98,4.8,2623,Yellow,S,Denim
129849,Tommy Hilfiger pink shoes,Tommy Hilfiger,Men-Shoes,273.53,4.0,3282,Pink,L,Leather
129850,Puma purple t,Puma,Kids-T-Shirt,435.6,4.8,3423,Purple,S,Wool
129851,Ralph Lauren white dress,Ralph Lauren,Women-Dress,408.15,4.0,1444,White,S,Wool
129852,Zara green shorts,Zara,Men-Shorts,162.81,4.4,4569,Green,XXL,Leather
129853,H&M green shoes,H&M,Women-Shoes,211.79,3.9,1130,Green,L,Denim
129854,Ralph Lauren purple shirt,Ralph Lauren,Men-Shirt,139.38,4.5,1942,Purple,M,Linen
129855,Puma white suit,Puma,Men-Suit,130.01,5.0,2116,White,XXL,Denim
129856,Calvin Klein yellow skirt,Calvin Klein,Women-Skirt,339.0,3.8,3953,Yellow,XXL,Polyester
129857,Nike white jewelry,Nike,Women-Jewelry,461.82,3.4,3317,White,L,Cotton
129858,Chanel pink t,Chanel,Men-T-Shirt,429.41,3.0,4853,Pink,S,Cotton
129859,Uniqlo gray watch,Uniqlo,Men-Watch,120.73,5.0,4154,Gray,L,Polyester
129860,Boohoo pink bag,Boohoo,Women-Bag,468.16,4.6,497,Pink,XL,Wool
129861,Zara brown shoes,Zara,Women-Shoes,229.74,3.7,1103,Brown,S,Leather
129862,Mango green jeans,Mango,Men-Jeans,171.74,3.7,2014,Green,XXL,Wool
129863,Ralph Lauren pink shorts,Ralph Lauren,Men-Shorts,110.11,3.3,3441,Pink,XL,Spandex
129864,Gucci red jewelry,Gucci,Women-Jewelry,335.17,3.0,3416,Red,XL,Cotton
129865,Gap red shirt,Gap,Men-Shirt,228.84,3.8,2505,Red,XS,Polyester
129866,Puma purple bag,Puma,Women-Bag,259.19,3.9,4088,Purple,XS,Silk
129867,Ralph Lauren brown jeans,Ralph Lauren,Men-Jeans,134.01,3.5,1734,Brown,S,Polyester
129868,Zara pink jeans,Zara,Men-Jeans,339.01,3.6,3090,Pink,L,Wool
129869,Mango yellow shirt,Mango,Men-Shirt,67.47,4.7,2599,Yellow,XXL,Wool
129870,Calvin Klein brown watch,Calvin Klein,Men-Watch,447.68,4.7,216,Brown,XXL,Linen
129871,Forever 21 pink watch,Forever 21,Men-Watch,305.02,4.4,284,Pink,S,Leather
129872,Calvin Klein green jacket,Calvin Klein,Women-Jacket,233.86,4.4,4892,Green,XL,Denim
129873,Zara red shoes,Zara,Women-Shoes,92.92,4.5,1580,Red,S,Polyester
129874,Adidas red jacket,Adidas,Women-Jacket,283.17,4.4,4445,Red,XXL,Silk
129875,Prada pink jewelry,Prada,Women-Jewelry,149.66,4.7,4839,Pink,M,Denim
129876,Levi's black jacket,Levi's,Women-Jacket,419.43,3.1,2951,Black,L,Cotton
129877,Forever 21 black skirt,Forever 21,Women-Skirt,262.53,4.5,660,Black,XXL,Leather
129878,H&M yellow t,H&M,Kids-T-Shirt,11.24,4.3,604,Yellow,L,Wool
129879,Bershka gray jewelry,Bershka,Women-Jewelry,212.79,3.2,27,Gray,L,Cotton
129880,Chanel black shirt,Chanel,Men-Shirt,443.62,4.9,1116,Black,XL,Denim
129881,ASOS green jewelry,ASOS,Women-Jewelry,168.18,3.4,901,Green,XL,Leather
129882,Levi's yellow shoes,Levi's,Women-Shoes,111.09,4.1,2725,Yellow,M,Leather
129883,H&M black suit,H&M,Men-Suit,41.85,3.0,703,Black,XXL,Denim
129884,Puma purple t,Puma,Men-T-Shirt,178.71,4.8,4888,Purple,XL,Polyester
129885,Bershka yellow shorts,Bershka,Men-Shorts,458.76,4.8,2216,Yellow,S,Wool
129886,Prada blue top,Prada,Women-Top,156.35,4.8,4781,Blue,XXL,Denim
129887,Zara purple t,Zara,Men-T-Shirt,108.15,5.0,4959,Purple,XS,Leather
129888,Forever 21 purple shoes,Forever 21,Women-Shoes,213.18,3.4,202,Purple,XXL,Denim
129889,Puma blue dress,Puma,Women-Dress,245.82,4.9,1935,Blue,XS,Wool
129890,Prada red skirt,Prada,Women-Skirt,466.92,4.1,1019,Red,M,Denim
129891,Chanel yellow t,Chanel,Men-T-Shirt,219.32,4.1,1093,Yellow,XXL,Wool
129892,Bershka purple t,Bershka,Kids-T-Shirt,466.19,3.8,1486,Purple,L,Linen
129893,Tommy Hilfiger yellow skirt,Tommy Hilfiger,Women-Skirt,22.04,3.4,2608,Yellow,M,Silk
129894,Bershka white jacket,Bershka,Women-Jacket,64.01,4.9,1423,White,M,Denim
129895,Ralph Lauren white shorts,Ralph Lauren,Men-Shorts,108.92,4.8,3744,White,M,Wool
129896,Levi's green shoes,Levi's,Women-Shoes,211.14,5.0,3353,Green,XS,Leather
129897,Bershka black shoes,Bershka,Women-Shoes,124.64,4.2,3712,Black,M,Wool
129898,Nike yellow jacket,Nike,Women-Jacket,439.76,4.6,510,Yellow,L,Cotton
129899,Ralph Lauren brown bag,Ralph Lauren,Women-Bag,12.09,4.0,2985,Brown,XXL,Cotton
129900,Louis Vuitton red dress,Louis Vuitton,Women-Dress,496.95,3.2,738,Red,XL,Leather
129901,Nike yellow dress,Nike,Women-Dress,199.95,4.7,4763,Yellow,XL,Silk
129902,ASOS white jeans,ASOS,Men-Jeans,173.27,4.3,3512,White,XS,Denim
129903,Chanel pink shoes,Chanel,Men-Shoes,356.24,3.2,2767,Pink,L,Wool
129904,Louis Vuitton green jacket,Louis Vuitton,Women-Jacket,310.54,4.7,810,Green,XL,Denim
129905,Forever 21 purple shoes,Forever 21,Men-Shoes,179.74,4.2,2075,Purple,XXL,Silk
129906,Chanel blue jacket,Chanel,Women-Jacket,42.68,4.4,1728,Blue,XS,Silk
129907,Levi's blue shirt,Levi's,Men-Shirt,403.93,4.8,645,Blue,M,Spandex
129908,Puma black jewelry,Puma,Women-Jewelry,325.79,4.8,4080,Black,XXL,Silk
129909,Bershka black watch,Bershka,Men-Watch,499.29,3.4,74,Black,XL,Denim
129910,Gap yellow dress,Gap,Women-Dress,269.21,4.2,4473,Yellow,XL,Leather
129911,Adidas purple shoes,Adidas,Men-Shoes,15.68,4.4,3558,Purple,XL,Polyester
129912,Adidas green jewelry,Adidas,Women-Jewelry,272.34,4.3,4758,Green,XXL,Denim
129913,Tommy Hilfiger yellow top,Tommy Hilfiger,Women-Top,338.5,4.1,2564,Yellow,M,Polyester
129914,Nike red top,Nike,Women-Top,123.98,4.6,1023,Red,XXL,Leather
129915,Gap pink suit,Gap,Men-Suit,316.38,3.5,1028,Pink,XS,Spandex
129916,Uniqlo purple top,Uniqlo,Women-Top,174.49,3.7,652,Purple,XL,Leather
129917,Forever 21 green shoes,Forever 21,Women-Shoes,339.99,4.7,1507,Green,M,Leather
129918,Mango red skirt,Mango,Women-Skirt,488.45,3.7,1576,Red,XXL,Cotton
129919,Uniqlo green shoes,Uniqlo,Men-Shoes,405.31,4.9,1058,Green,M,Spandex
129920,Uniqlo red dress,Uniqlo,Women-Dress,440.72,4.2,3633,Red,XXL,Denim
129921,Adidas blue shorts,Adidas,Men-Shorts,464.45,3.3,1051,Blue,XS,Wool
129922,Gucci yellow shorts,Gucci,Men-Shorts,268.45,3.1,1793,Yellow,XS,Polyester
129923,Prada gray dress,Prada,Women-Dress,190.26,4.3,2161,Gray,XS,Leather
129924,Puma black bag,Puma,Women-Bag,475.74,3.8,2943,Black,XXL,Polyester
129925,Ralph Lauren purple shoes,Ralph Lauren,Men-Shoes,313.67,3.0,3267,Purple,XS,Leather
129926,Uniqlo gray shirt,Uniqlo,Men-Shirt,141.29,4.9,4648,Gray,M,Wool
129927,Louis Vuitton yellow t,Louis Vuitton,Men-T-Shirt,115.39,3.3,4349,Yellow,XXL,Spandex
